Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;Kindle;libros juveniles 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 15 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;142;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 16 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;541;4;0.0074;0.42;0.11;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 16 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;39;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 16 años de amor;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 16 años de amor;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 16 años de amor;EXACT;CAMPAIGN_PAUSED;;;;0.08;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 16 años mas vendido;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 16 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 16 años mas vendido;EXACT;CAMPAIGN_PAUSED;;;;0.08;;27;1;0.037;0.17;0.17;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 18 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 18 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;38;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 20 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 20 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros juveniles 20 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;16;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros kindle;EXACT;CAMPAIGN_PAUSED;0.18;0.24;0.43;0.08;;203;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros kindle;BROAD;CAMPAIGN_PAUSED;0.18;0.22;0.31;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros kindle mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.17;0.27;0.28;0.08;;37;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros kindle mas vendidos;BROAD;CAMPAIGN_PAUSED;0.21;0.26;0.37;0.08;;485;6;0.0124;2.86;0.48;0;0.00;;0;0.00
ENABLED;Kindle;libros kindle mas vendidos;EXACT;CAMPAIGN_PAUSED;0.14;0.27;0.27;0.08;;90;1;0.0111;0.40;0.40;0;0.00;;0;0.00
PAUSED;Kindle;libros kindle novedades;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros kindle novedades;BROAD;CAMPAIGN_PAUSED;0.20;0.27;0.40;0.08;;41;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros kindle novedades;EXACT;CAMPAIGN_PAUSED;;;;0.08;;18;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros lectura;PHRASE;CAMPAIGN_PAUSED;0.20;0.34;0.58;0.08;;3246;5;0.0015;0.78;0.16;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura;BROAD;CAMPAIGN_PAUSED;0.33;0.54;0.77;0.08;;5357;5;0.0009;1.15;0.23;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura;EXACT;CAMPAIGN_PAUSED;0.16;0.20;0.40;0.08;;313;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.49;0.08;;25;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 10 años;PHRASE;CAMPAIGN_PAUSED;0.19;0.32;0.32;0.08;;18;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 10 años;EXACT;CAMPAIGN_PAUSED;0.19;0.32;0.32;0.08;;69;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 11 años;BROAD;CAMPAIGN_PAUSED;0.21;0.31;0.31;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 11 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;44;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 12 años;BROAD;CAMPAIGN_PAUSED;0.26;0.31;0.62;0.08;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 12 años;EXACT;CAMPAIGN_PAUSED;0.26;0.39;0.39;0.08;;93;1;0.0108;0.38;0.38;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 12 años;PHRASE;CAMPAIGN_PAUSED;0.26;0.39;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 13 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;4;1;0.25;0.28;0.28;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 13 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;90;1;0.0111;0.12;0.12;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 14 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;7;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura 14 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;79;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura juvenil;BROAD;CAMPAIGN_PAUSED;0.17;0.23;0.25;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura juvenil;PHRASE;CAMPAIGN_PAUSED;0.17;0.23;0.25;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura juvenil;EXACT;CAMPAIGN_PAUSED;0.16;0.17;0.22;0.08;;1407;1;0.0007;0.08;0.08;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura niñas 10 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura niñas 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura niñas 10 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura niños 10 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura niños 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura niños 10 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;38;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura niños 12 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura niños 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros lectura niños 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas de 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas de 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.42;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.42;0.08;;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos de 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos de 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.42;0.08;;29;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos juveniles 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos juveniles 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos juveniles 12 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos niños 12 años;PHRASE;CAMPAIGN_PAUSED;0.19;0.22;0.22;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos niños 12 años;EXACT;CAMPAIGN_PAUSED;0.19;0.22;0.22;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos niños 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.42;0.08;;19;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;7;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.42;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para niños de 10 años;BROAD;CAMPAIGN_PAUSED;0.18;0.24;0.41;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para niños de 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para niños de 10 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para niños de 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para niños de 11 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para niños de 11 años;BROAD;CAMPAIGN_PAUSED;0.17;0.25;0.35;0.08;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para niños de 12 años;PHRASE;CAMPAIGN_PAUSED;0.19;0.22;0.22;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para niños de 12 años;EXACT;CAMPAIGN_PAUSED;0.19;0.22;0.22;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mas vendidos para niños de 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.42;0.08;;18;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mayores 25 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mayores 25 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros mayores 25 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 10 años;BROAD;CAMPAIGN_PAUSED;0.21;0.27;0.36;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 10 años;PHRASE;CAMPAIGN_PAUSED;0.22;0.29;0.58;0.08;;32;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 10 años;EXACT;CAMPAIGN_PAUSED;0.21;0.30;0.36;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 11 años;BROAD;CAMPAIGN_PAUSED;0.26;0.32;0.64;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;22;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 11 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;79;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 13 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;8;1;0.125;0.17;0.17;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 13 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;152;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 15 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niña 15 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;35;1;0.0286;0.20;0.20;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.45;0.08;;187;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 10 años;EXACT;CAMPAIGN_PAUSED;0.20;0.24;0.48;0.08;;667;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 10 años mas vendidos;BROAD;CAMPAIGN_PAUSED;0.17;0.23;0.46;0.08;;22;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 10 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.16;0.33;0.33;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 10 años mas vendidos;EXACT;CAMPAIGN_PAUSED;0.24;0.31;0.62;0.08;;1453;2;0.0014;1.14;0.57;0;0.00;;98;0.42
ENABLED;Kindle;libros niñas 11 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.40;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 11 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.29;0.58;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 11 años;EXACT;CAMPAIGN_PAUSED;0.19;0.26;0.48;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 12 años;EXACT;CAMPAIGN_PAUSED;0.15;0.21;0.34;0.08;;164;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.24;0.36;0.08;;12;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 13 años;BROAD;CAMPAIGN_PAUSED;0.19;0.23;0.40;0.08;;17;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 13 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.22;0.44;0.08;;57;1;0.0175;0.31;0.31;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 13 años;EXACT;CAMPAIGN_PAUSED;0.18;0.22;0.44;0.08;;287;5;0.0174;0.99;0.20;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 14 años;BROAD;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 14 años;PHRASE;CAMPAIGN_PAUSED;0.16;0.22;0.25;0.08;;18;1;0.0556;0.20;0.20;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas 14 años;EXACT;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas de 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas de 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.45;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niñas de 10 años;EXACT;CAMPAIGN_PAUSED;0.20;0.24;0.48;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.28;0.38;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 10 años;PHRASE;CAMPAIGN_PAUSED;0.19;0.28;0.38;0.08;;17;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 10 años;EXACT;CAMPAIGN_PAUSED;0.19;0.28;0.38;0.08;;19;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 11 años;BROAD;CAMPAIGN_PAUSED;0.24;0.31;0.33;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 11 años;PHRASE;CAMPAIGN_PAUSED;0.24;0.31;0.33;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 11 años;EXACT;CAMPAIGN_PAUSED;0.19;0.31;0.31;0.08;;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 12 años;BROAD;CAMPAIGN_PAUSED;0.20;0.27;0.30;0.08;;16;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 12 años;PHRASE;CAMPAIGN_PAUSED;0.20;0.27;0.30;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 12 años;EXACT;CAMPAIGN_PAUSED;0.20;0.27;0.30;0.08;;27;1;0.037;0.22;0.22;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 13 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;7;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niño 13 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;88;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 10 años;EXACT;CAMPAIGN_PAUSED;0.20;0.24;0.48;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 10 años mas vendidos;BROAD;CAMPAIGN_PAUSED;0.17;0.23;0.46;0.08;;17;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 10 años mas vendidos;EXACT;CAMPAIGN_PAUSED;0.24;0.31;0.62;0.08;;161;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 10 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.16;0.33;0.33;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 11 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.40;0.08;;18;1;0.0556;0.35;0.35;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 11 años;EXACT;CAMPAIGN_PAUSED;0.19;0.26;0.48;0.08;;151;1;0.0066;0.60;0.60;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 11 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.29;0.58;0.08;;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 11 años mas vendidos;BROAD;CAMPAIGN_PAUSED;0.17;0.25;0.35;0.08;;11;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 11 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.17;0.25;0.35;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 11 años mas vendidos;EXACT;CAMPAIGN_PAUSED;0.17;0.25;0.35;0.08;;63;1;0.0159;0.11;0.11;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 11-12 años;BROAD;CAMPAIGN_PAUSED;0.17;0.31;0.33;0.08;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 11-12 años;PHRASE;CAMPAIGN_PAUSED;0.20;0.26;0.37;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 11-12 años;EXACT;CAMPAIGN_PAUSED;0.17;0.31;0.33;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros niños 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.24;0.36;0.08;;23;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 12 años;EXACT;CAMPAIGN_PAUSED;0.15;0.21;0.34;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;12;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 12 años mas vendidos;BROAD;CAMPAIGN_PAUSED;0.22;0.28;0.52;0.08;;19;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 12 años mas vendidos;EXACT;CAMPAIGN_PAUSED;0.17;0.24;0.35;0.08;;131;1;0.0076;0.29;0.29;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 12 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.26;0.28;0.56;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 13 años;BROAD;CAMPAIGN_PAUSED;0.19;0.23;0.40;0.08;;186;1;0.0054;0.51;0.51;0;0.00;;0;0.00
PAUSED;Kindle;libros niños 13 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.22;0.44;0.08;;38;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 13 años;EXACT;CAMPAIGN_PAUSED;0.18;0.22;0.44;0.08;;147;1;0.0068;0.17;0.17;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 14 años;BROAD;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;33;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros niños 14 años;PHRASE;CAMPAIGN_PAUSED;0.16;0.22;0.25;0.08;;49;2;0.0408;0.21;0.11;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 14 años;EXACT;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;460;8;0.0174;1.88;0.24;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 9-10 años;BROAD;CAMPAIGN_PAUSED;0.21;0.28;0.56;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 9-10 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.28;0.56;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños 9-10 años;EXACT;CAMPAIGN_PAUSED;0.21;0.28;0.56;0.08;;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños de 10 a 12 años;BROAD;CAMPAIGN_PAUSED;0.24;0.27;0.32;0.08;;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños de 10 a 12 años;PHRASE;CAMPAIGN_PAUSED;0.24;0.27;0.32;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños de 10 a 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños de 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños de 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.45;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños de 10 años;EXACT;CAMPAIGN_PAUSED;0.20;0.24;0.48;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
