Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;BROAD;libro para adolescentes 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.21;0.21;0.37;22089342244108300%;1297;17;0.0131;12.98;0.76;3;47.97;0.2706;0;0.00
ENABLED;BROAD;libro para adolescentes 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.25;0.50;0.11;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro para adolescentes 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.18;0.36;0.09;36296397753732300%;3156;58;0.0184;37.75;0.65;2;31.98;11.804;0;0.00
ENABLED;BROAD;libro para adolescentes 12 anos;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;1039;1;0.001;0.30;0.30;0;0.00;;0;0.00
PAUSED;BROAD;libro para adolescentes 12 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro para adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.10;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro para adolescente chico;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.17;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro para 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.19;0.29;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro para 14 anos;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;<5%;986;1;0.001;0.26;0.26;0;0.00;;0;0.00
PAUSED;BROAD;libro para 14 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro para 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.20;0.31;0.20;52595155709342500%;198;11;0.0556;9.05;0.82;0;0.00;;0;0.00
ENABLED;BROAD;libro niños 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.22;0.39;0.20;48484848484848400%;45;4;0.0889;2.77;0.69;0;0.00;;0;0.00
ENABLED;BROAD;libro niño 13 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4970414201183430%;102;1;0.0098;1.41;1.41;0;0.00;;0;0.00
ENABLED;BROAD;libro niño 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro niño 12 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;<5%;2;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro ninos 13 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro nina 13 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;177;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro lectura para adolescentes;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.18;0.24;0.24;2743417023882420%;652;8;0.0123;7.62;0.95;1;15.99;0.4765;0;0.00
PAUSED;BROAD;libro laura gallego;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.17;0.33;0.10;9090909090909090%;468;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro juveniles fantasía mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.14;0.16;0.30;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro juveniles;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.19;0.38;0.21;51435909409292500%;11465;68;0.0059;42.87;0.63;4;34.86;12.298;1;0.00
ENABLED;BROAD;libro juveniles;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.21;0.31;0.02;26550806585730900%;40044;251;0.0063;129.97;0.52;6;95.94;13.547;0;0.00
ENABLED;BROAD;libro juvenil fantasia;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro juvenil fantasia;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.22;0.26;0.10;38435374149659800%;266;7;0.0263;2.69;0.38;1;15.99;0.1682;0;0.00
ENABLED;BROAD;libro juvenil aventuras;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;31.25%;796;2;0.0025;0.30;0.15;0;0.00;;0;0.00
ENABLED;BROAD;libro juvenil 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro juvenil 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.23;0.29;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro juvenil 14 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro juvenil 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro juvenil 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.24;0.48;0.10;4897959183673460%;33;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro juvenil;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia medieval;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.15;0.30;0.10;7142857142857140%;9;1;0.1111;0.60;0.60;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia medieval;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.14;0.14;0.10;;15;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia juvenil;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.30;0.10;16666666666666600%;23;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia juvenil;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.21;0.25;0.20;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia juvenil;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.30;0.19;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro fantasia epica;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.20;0.40;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro fantasia adulto;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.20;0.36;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.15;3636363636363630%;7;1;0.1429;0.25;0.25;1;15.99;0.0156;0;0.00
ENABLED;BROAD;libro fantasia 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;50.0%;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;62.5%;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4318181818181810%;24;2;0.0833;0.76;0.38;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6470588235294110%;16;1;0.0625;0.42;0.42;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;56666666666666600%;46;1;0.0217;0.59;0.59;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;50.0%;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.22;0.44;0.10;;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro fantasia;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.19;0.27;0.23;<5%;2;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro espada;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro espada;BROAD;TARGETING_CLAUSE_PAUSED;0.16;0.22;0.30;0.10;>95%;1113;5;0.0045;2.84;0.57;3;18.87;0.1505;0;0.00
ENABLED;BROAD;libro el poder de la espada;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.05;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro ebook gratis;EXACT;TARGETING_CLAUSE_PAUSED;0.16;0.17;0.24;0.10;;7;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro de lectura 14 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro de fantasia juvenil;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.30;0.28;2989010989010980%;1173;15;0.0128;10.14;0.68;0;0.00;;0;0.00
ENABLED;BROAD;libro de fantasia;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.22;0.44;0.10;63541666666666600%;939;3;0.0032;1.12;0.37;0;0.00;;0;0.00
ENABLED;BROAD;libro de aventuras juvenil;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6666666666666660%;2573;1;0.0004;0.12;0.12;0;0.00;;0;0.00
ENABLED;BROAD;libro de aventuras juvenil;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;35714285714285700%;238;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro de aventuras adolescentes;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.19;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro de aventuras adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.19;0.22;0.10;25170068027210800%;112;4;0.0357;4.18;1.05;1;15.99;0.2614;0;0.00
ENABLED;BROAD;libro de aventuras;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.20;0.28;0.20;3157894736842100%;7;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro chicos adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.16;0.17;0.28;20588235294117600%;69;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro chicos adolescentes;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.16;0.19;0.28;3333333333333330%;13;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro chicos adolescentes;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.17;0.30;0.26;38297872340425500%;256;1;0.0039;0.85;0.85;0;0.00;;0;0.00
PAUSED;BROAD;libro chico 16 anos;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;20;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro chico 16 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras adulto;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.25;0.41;0.10;>95%;37;1;0.027;1.41;1.41;0;0.00;;0;0.00
PAUSED;BROAD;libro aventuras adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;0.16;0.19;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;50.0%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;40.0%;12;1;0.0833;0.12;0.12;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;48.0%;17;2;0.1176;1.39;0.70;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;35714285714285700%;13;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.22;0.27;0.37;0.10;15.0%;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventuras;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.20;0.28;0.10;<5%;326;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventura juvenil;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro aventura juvenil;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;8333333333333330%;32;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro aventura adultos;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.25;0.41;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro aventura adulto;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.25;0.41;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro aventura adulto;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.23;0.39;0.10;50.0%;1120;1;0.0009;0.23;0.23;0;0.00;;0;0.00
PAUSED;BROAD;libro adolescentes mas vendidos;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro adolescentes 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.21;0.21;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro adolescentes;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.19;0.38;0.05;5500000000000000%;3024;21;0.0069;19.19;0.91;1;15.99;12.001;0;0.00
ENABLED;BROAD;libro adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.19;0.38;0.23;23378362641201800%;7321;100;0.0137;94.67;0.95;10;159.90;0.5921;0;0.00
PAUSED;BROAD;libro adolescente 16;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;30.0%;2819;1;0.0004;0.17;0.17;0;0.00;;0;0.00
ENABLED;BROAD;libro 25 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 25 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6551724137931030%;108;2;0.0185;0.96;0.48;0;0.00;;0;0.00
ENABLED;BROAD;libro 24 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 24 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 23 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 23 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 22 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 22 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 21 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 21 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 20 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 20 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;14;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 19 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 19 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 18 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.15;0.20;0.18;718848167539267%;2083;38;0.0182;20.82;0.55;0;0.00;;0;0.00
ENABLED;BROAD;libro 17 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;58333333333333300%;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.29;5789473684210520%;744;19;0.0255;9.01;0.47;4;63.96;0.1409;0;0.00
ENABLED;BROAD;libro 16 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.16;<5%;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.24;6710743801652890%;902;18;0.02;11.85;0.66;1;15.99;0.7411;0;0.00
ENABLED;BROAD;libro 15 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.47;6563307493540050%;331;8;0.0242;3.49;0.44;2;31.98;0.1091;0;0.00
ENABLED;BROAD;libro 15 años chico;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;;;;0.16;>95%;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 15 años chico;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.16;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.21;0.29;0.30;6808390022675730%;2074;40;0.0193;26.89;0.67;5;79.95;0.3363;0;0.00
ENABLED;BROAD;libro 14 años niña;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.03;660377358490566%;46;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 14 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.28;4944841012329650%;1031;26;0.0252;15.21;0.59;4;63.96;0.2378;0;0.00
ENABLED;BROAD;libro 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.19;0.29;0.10;6891891891891890%;813;7;0.0086;2.48;0.35;0;0.00;;0;0.00
ENABLED;BROAD;libro 13 años niño;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.11;5618374558303880%;225;4;0.0178;4.22;1.06;1;15.99;0.2639;0;0.00
ENABLED;BROAD;libro 13 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.37;6333333333333330%;1080;35;0.0324;22.66;0.65;4;63.96;0.3543;0;0.00
ENABLED;BROAD;libro 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.20;0.31;0.23;;123;4;0.0325;0.79;0.20;0;0.00;;0;0.00
PAUSED;BROAD;libro 13 anos;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;511;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro 13 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;4636;1;0.0002;0.15;0.15;0;0.00;;0;0.00
ENABLED;BROAD;libro 12 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.27;0.46;0.39;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.24;0.47;0.26;28209030948756900%;1479;24;0.0162;17.14;0.71;1;15.99;10.719;0;0.00
ENABLED;BROAD;libro 11 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.23;0.27;0.34;0.37;24324324324324300%;17;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.23;0.38;0.10;1649484536082470%;364;5;0.0137;2.46;0.49;0;0.00;;0;0.00
ENABLED;BROAD;lecturas adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.25;60.0%;942;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;lectura para 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.11;32298136645962700%;252;5;0.0198;3.57;0.71;0;0.00;;0;0.00
ENABLED;BROAD;lectura juvenil 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.03;31818181818181800%;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;lectura 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.03;<5%;20;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;laura garcia gallego;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;97;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;laura gallego libros;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.18;0.36;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;laura gallego finis mundi;PHRASE;TARGETING_CLAUSE_PAUSED;;;;0.10;;4;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;laura gallego finis mundi;BROAD;TARGETING_CLAUSE_PAUSED;0.12;0.13;0.14;0.10;<5%;318;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;laura gallego;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.17;0.30;0.10;5063291139240500%;449;1;0.0022;0.18;0.18;0;0.00;;0;0.00
ENABLED;BROAD;laura gallego;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.18;0.22;0.02;28873408599567600%;8429;61;0.0072;51.62;0.85;1;15.99;32.283;0;0.00
ENABLED;BROAD;laura gallego;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.17;0.30;0.10;57170263788968800%;9974;42;0.0042;25.47;0.61;2;31.98;0.7964;0;0.00
PAUSED;BROAD;las runas del alma;BROAD;TARGETING_CLAUSE_PAUSED;0.19;0.21;0.25;0.11;;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;las puertas de piedra;PHRASE;TARGETING_CLAUSE_PAUSED;0.13;0.14;0.17;0.10;12.5%;246;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;las puertas de piedra;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.15;0.24;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;las pruebas de apolo;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.21;0.30;0.11;>95%;229;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;las cronicas lunares 4;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;23;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;la leyenda del bosque libro;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ARCHIVED;BROAD;la erupcion zafiro;BROAD;TARGETING_CLAUSE_ARCHIVED;0.13;0.15;0.20;0.16;;144;12;0.0833;1.56;0.13;2;18.87;0.0827;0;0.00
PAUSED;BROAD;la ciudad de las mentiras;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.17;0.17;0.11;>95%;95;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;la caida de numenor;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.16;0.23;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;kindle libros;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.24;0.31;0.10;<5%;6;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;juveniles;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.21;0.36;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;juvenil libros;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.18;0.35;0.10;4348958333333330%;27506;25;0.0009;6.76;0.27;0;0.00;;0;0.00
PAUSED;BROAD;juvenil fantasia;BROAD;TARGETING_CLAUSE_PAUSED;0.16;0.18;0.31;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;juvenil;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.21;0.36;0.03;10052910052910000%;624;1;0.0016;0.39;0.39;0;0.00;;0;0.00
PAUSED;BROAD;juegos del hambre saga;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.14;0.19;0.10;>95%;146;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;juegos del hambre libro;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.17;0.24;0.10;8985507246376810%;2306;2;0.0009;1.39;0.70;1;15.99;0.0869;0;0.00
