Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;PHASE;libros 16 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 16 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 16 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.12;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 16 anos mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 15 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 15 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 14 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 14 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 14 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 14 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.18;0.18;0.10;3448275862068960%;577;5;0.0087;2.06;0.41;0;0.00;;0;0.00
ENABLED;PHASE;libros 14 anos ninas;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;1895;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;449;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 13 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 13 años mas vendidos niños;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 13 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 13 años fantasia;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 13 años;PHRASE;CAMPAIGN_PAUSED;0.14;0.19;0.31;0.10;3381014304291280%;1291;19;0.0147;7.23;0.38;1;2.88;25.104;0;0.00
ENABLED;PHASE;libros 13 a 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;68.75%;83;1;0.012;0.51;0.51;0;0.00;;0;0.00
ENABLED;PHASE;libros 12-14 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.19;0.19;0.10;50.0%;42;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 años niño;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 años niñas;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 años mas vendidos niños;PHRASE;CAMPAIGN_PAUSED;0.20;0.26;0.37;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.19;0.36;0.36;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.35;0.10;76923076923076900%;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;6804;3;0.0004;0.59;0.20;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 anos;EXACT;CAMPAIGN_PAUSED;;;;0.10;;7832;6;0.0008;1.88;0.31;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 anos;BROAD;CAMPAIGN_PAUSED;;;;0.10;;12539;6;0.0005;1.23;0.21;0;0.00;;0;0.00
ENABLED;PHASE;libros 12 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;909090909090909%;17;1;0.0588;0.44;0.44;0;0.00;;0;0.00
ENABLED;PHASE;libros 11-12 años;PHRASE;CAMPAIGN_PAUSED;0.14;0.27;0.27;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 11 años niño;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 11 años niñas;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 11 años niña;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 11 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 11 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 11 años aventuras;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 11 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.22;0.44;0.10;29411764705882300%;384;2;0.0052;0.86;0.43;0;0.00;;0;0.00
PAUSED;PHASE;libros 10-12 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.24;0.24;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros 10 años niño;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros 10 años niña;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros 10 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.21;0.31;0.31;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros 10 años;PHRASE;CAMPAIGN_PAUSED;0.23;0.31;0.44;0.10;<5%;21;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros 10 12 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.24;0.24;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro saga adolescente;PHRASE;CAMPAIGN_PAUSED;;;;0.10;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro piedras verdes;PHRASE;CAMPAIGN_PAUSED;;;;0.10;3333333333333330%;1959;1;0.0005;0.17;0.17;0;0.00;;0;0.00
ENABLED;PHASE;libro para adolescentes ninos;EXACT;CAMPAIGN_PAUSED;;;;0.10;;420;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro para adolescentes ninos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro para adolescentes ninos;BROAD;CAMPAIGN_PAUSED;;;;0.10;;189;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro para adolescentes 12 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.17;0.34;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro para adolescentes 12 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;2125;2;0.0009;0.43;0.22;0;0.00;;0;0.00
ENABLED;PHASE;libro para adolescentes;PHRASE;CAMPAIGN_PAUSED;0.15;0.19;0.38;0.10;>95%;34;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro para 14 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.18;0.18;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro para 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;3163;1;0.0003;0.34;0.34;0;0.00;;0;0.00
ENABLED;PHASE;libro para 12 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.35;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro niño 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;15;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro niño 13 años mas vendidos;EXACT;CAMPAIGN_PAUSED;;;;0.10;5384615384615380%;12;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro niño 13 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro niño 13 años mas vendidos;BROAD;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro niño 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro ninos 13 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;77;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro nina 13 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;2980;4;0.0013;0.88;0.22;0;0.00;;0;0.00
ENABLED;PHASE;libro lectura 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro laura gallego;PHRASE;CAMPAIGN_PAUSED;0.13;0.20;0.30;0.10;9649122807017540%;6003;8;0.0013;2.26;0.28;0;0.00;;0;0.00
ENABLED;PHASE;libro juveniles fantasía mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.30;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro juveniles;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.34;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil fantasia;PHRASE;CAMPAIGN_PAUSED;0.16;0.21;0.26;0.10;35294117647058800%;512;1;0.002;0.48;0.48;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;57904411764705800%;385;3;0.0078;2.43;0.81;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 14 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.26;0.52;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;1926;1;0.0005;0.07;0.07;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 13 años aventuras;EXACT;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 13 años aventuras;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 13 años aventuras;BROAD;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 13 años;EXACT;CAMPAIGN_PAUSED;;;;0.10;<5%;284;2;0.007;0.26;0.13;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;76923076923076900%;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 13 años;BROAD;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro juvenil 12 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.23;0.42;0.10;6.0%;65;1;0.0154;0.87;0.87;0;0.00;;0;0.00
PAUSED;PHASE;libro juvenil;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.34;0.10;12519936204146700%;325;5;0.0154;2.88;0.58;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia medieval;PHRASE;CAMPAIGN_PAUSED;0.13;0.15;0.30;0.10;>95%;26;2;0.0769;1.02;0.51;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia juvenil;PHRASE;CAMPAIGN_PAUSED;0.17;0.20;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia epica;PHRASE;CAMPAIGN_PAUSED;0.14;0.18;0.36;0.10;422360248447205%;94;1;0.0106;0.57;0.57;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia adulto;PHRASE;CAMPAIGN_PAUSED;0.19;0.23;0.40;0.10;50.0%;18;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;50.0%;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;70.0%;11;1;0.0909;0.25;0.25;1;2.88;0.0868;0;0.00
ENABLED;PHASE;libro fantasia 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro fantasia;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.33;0.10;3838459614903720%;1890;60;0.0317;31.93;0.53;1;2.88;110.868;0;0.00
ENABLED;PHASE;libro espada juvenil;EXACT;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro espada juvenil;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro espada juvenil;BROAD;CAMPAIGN_PAUSED;;;;0.10;>95%;1;1;1;0.31;0.31;0;0.00;;0;0.00
ENABLED;PHASE;libro espada de cristal;EXACT;CAMPAIGN_PAUSED;;;;0.10;;1383;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro espada de cristal;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro espada de cristal;BROAD;CAMPAIGN_PAUSED;;;;0.10;>95%;62;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro espada;PHRASE;CAMPAIGN_PAUSED;0.16;0.17;0.25;0.10;>95%;771;2;0.0026;0.64;0.32;0;0.00;;0;0.00
ENABLED;PHASE;libro ebook gratis;PHRASE;CAMPAIGN_PAUSED;0.15;0.19;0.28;0.10;>95%;303;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro de lectura 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;139;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro de fantasia;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.33;0.10;>95%;29;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro de aventuras juvenil;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro de aventuras adolescentes;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro chico 16 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;318;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras adulto;PHRASE;CAMPAIGN_PAUSED;0.16;0.25;0.50;0.10;75.0%;81;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;3333333333333330%;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;60.0%;5;1;0.2;1.22;1.22;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;70.0%;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;5454545454545450%;15;1;0.0667;0.47;0.47;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventuras;PHRASE;CAMPAIGN_PAUSED;0.16;0.21;0.30;0.10;4030100334448160%;1261;12;0.0095;6.73;0.56;0;0.00;;643;2.59
ENABLED;PHASE;libro aventura juvenil;PHRASE;CAMPAIGN_PAUSED;;;;0.10;2727272727272720%;126;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventura adultos;PHRASE;CAMPAIGN_PAUSED;0.16;0.25;0.50;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro aventura adulto;PHRASE;CAMPAIGN_PAUSED;0.16;0.25;0.50;0.10;;12;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro adolescentes mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.15;0.19;0.26;0.10;27001569858712700%;221;3;0.0136;3.46;1.15;0;0.00;;0;0.00
ENABLED;PHASE;libro adolescentes 14 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro adolescentes;PHRASE;CAMPAIGN_PAUSED;0.15;0.19;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro adolescente 16;PHRASE;CAMPAIGN_PAUSED;;;;0.10;4444444444444440%;3658;2;0.0005;0.14;0.07;0;0.00;;0;0.00
ENABLED;PHASE;libro 25 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 25 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 24 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 24 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 23 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 23 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 22 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 22 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 21 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 21 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 20 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 20 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 19 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 19 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 18 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;80.0%;34;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 17 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;6842105263157890%;62;1;0.0161;0.54;0.54;0;0.00;;0;0.00
ENABLED;PHASE;libro 16 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 15 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;4210526315789470%;154;3;0.0195;0.32;0.11;0;0.00;;0;0.00
ENABLED;PHASE;libro 15 anos nino;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 14 años niña;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 14 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 14 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.18;0.18;0.10;;48;1;0.0208;0.23;0.23;0;0.00;;0;0.00
ENABLED;PHASE;libro 14 anos;EXACT;CAMPAIGN_PAUSED;;;;0.10;;3777;3;0.0008;0.62;0.21;0;0.00;;0;0.00
ENABLED;PHASE;libro 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 14 anos;BROAD;CAMPAIGN_PAUSED;;;;0.10;;2074;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 13 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 13 años adolescencia;EXACT;CAMPAIGN_PAUSED;;;;0.10;50.0%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 13 años adolescencia;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 13 años adolescencia;BROAD;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 13 años;PHRASE;CAMPAIGN_PAUSED;0.14;0.19;0.31;0.10;;125;1;0.008;0.10;0.10;0;0.00;;0;0.00
ENABLED;PHASE;libro 13 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;9500;10;0.0011;1.99;0.20;0;0.00;;328;1.32
ENABLED;PHASE;libro 12 años mas vendido;PHRASE;CAMPAIGN_PAUSED;0.19;0.36;0.36;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 12 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.35;0.10;;224;2;0.0089;0.74;0.37;0;0.00;;0;0.00
ENABLED;PHASE;libro 11 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libro 11 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.22;0.44;0.10;;18;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;lectura juvenil 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;8095238095238090%;21;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;lectura 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;4651162790697670%;28;1;0.0357;1.41;1.41;0;0.00;;0;0.00
ENABLED;PHASE;laura garcia gallego;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;232;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;laura gallego libros;PHRASE;CAMPAIGN_PAUSED;0.13;0.16;0.20;0.10;16.0%;2044;5;0.0024;0.86;0.17;0;0.00;;0;0.00
ENABLED;PHASE;laura gallego libros;EXACT;CAMPAIGN_PAUSED;0.14;0.20;0.20;0.25;4987531172069820%;9788;29;0.003;17.79;0.61;2;31.98;0.5563;0;0.00
ENABLED;PHASE;laura gallego libros;BROAD;CAMPAIGN_PAUSED;0.14;0.18;0.36;0.10;8888888888888880%;240;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;laura gallego finis mundi;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;323;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;laura gallego bestiario;EXACT;CAMPAIGN_PAUSED;;;;0.10;;182;0;0;0.00;0.00;0;0.00;;0;0.00
